created_at,id,tweet_url,retweet_count,favorite_count,text,rating_numerator,rating_denominator,name,jpg_url,dog_type,dog_stage
11/2015,670764103623966721,https://twitter.com/dog_rates/status/670764103623966721/photo/1,466,1154,meet vincent. he's a wild adderall cayenne. shipped for free. always fresh. never frozen. 10/10 great purchase https://t.co/zfs7chssi7,10.0,10,Vincent,https://pbs.twimg.com/media/CU8IY0pWIAA2AJ-.jpg,Norfolk_terrier,
11/2015,670755717859713024,https://twitter.com/dog_rates/status/670755717859713024/photo/1,123,475,say hello to gin &amp; tonic. they're having a staring contest. very very intense. 9/10 for both https://t.co/f6bi9df16e,9.0,10,Gin,https://pbs.twimg.com/media/CU8AwZ_UsAA-Lbu.jpg,keeshond,
11/2015,670717338665226240,https://twitter.com/dog_rates/status/670717338665226240/photo/1,547,1301,*screams for a little bit and then crumples to the floor shaking* 12/10 https://t.co/w2mct9pted,12.0,10,,https://pbs.twimg.com/media/CU7d2vKUcAAFZyI.jpg,Pomeranian,
11/2015,670704688707301377,https://twitter.com/dog_rates/status/670704688707301377/photo/1,405,814,meet danny. he's too good to look at the road when he's driving. absolute menace. 6/10 completely irresponsible https://t.co/i1lmuy1fqh,6.0,10,Danny,https://pbs.twimg.com/media/CU7SW39WwAAL8Rw.jpg,Norwich_terrier,
11/2015,670691627984359425,https://twitter.com/dog_rates/status/670691627984359425/photo/1,266,632,this is ester. he has a cocaine problem. this is an intervention ester. we all care about you. 8/10 https://t.co/ecvj2xt59v,8.0,10,Ester,https://pbs.twimg.com/media/CU7GehOUYAA9nn-.jpg,Shetland_sheepdog,
11/2015,670679630144274432,https://twitter.com/dog_rates/status/670679630144274432/photo/1,315,799,this is pluto. he's holding little waddling dog hostage. little waddling dog very desperate at this point sos. 8/10 https://t.co/hmcd9sloan,8.0,10,Pluto,https://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,Ibizan_hound,
11/2015,670676092097810432,https://twitter.com/dog_rates/status/670676092097810432/photo/1,45,267,this is bloo. he's a westminster cîroc. doesn't think bart deserves legs. nice flowers. 8/10 https://t.co/iac1qcczmc,8.0,10,Bloo,https://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,Dandie_Dinmont,
11/2015,670452855871037440,https://twitter.com/dog_rates/status/670452855871037440/photo/1,225,580,this dog can't see its haters. 11/10 https://t.co/35bcgfdeak,11.0,10,,https://pbs.twimg.com/media/CU3tUC4WEAAoZby.jpg,malamute,
11/2015,670444955656130560,https://twitter.com/dog_rates/status/670444955656130560/photo/1,2153,7120,this is paull. he just stubbed his toe. 10/10 deep breaths paull https://t.co/j5mqn8veyq,10.0,10,Paull,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,English_springer,
11/2015,670442337873600512,https://twitter.com/dog_rates/status/670442337873600512/photo/1,213,690,meet koda. he's large. looks very soft. great bangs. powerful owner. 11/10 would pet the hell out of https://t.co/mzpos9wcqp,11.0,10,Koda,https://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,Sussex_spaniel,
11/2015,670435821946826752,https://twitter.com/dog_rates/status/670435821946826752/photo/1,570,1127,two unbelievably athletic dogs here. great form. perfect execution. 10/10 for both https://t.co/squkwsktde,10.0,10,,https://pbs.twimg.com/media/CU3d0azWUAA38FD.jpg,basenji,
11/2015,670434127938719744,https://twitter.com/dog_rates/status/670434127938719744/photo/1,708,1501,meet hank and sully. hank is very proud of the pumpkin they found and sully doesn't give a shit. 11/10 and 8/10 https://t.co/cwop1ftbrj,11.0,10,Hank,https://pbs.twimg.com/media/CU3cSG8W4AIAePH.jpg,Chesapeake_Bay_retriever,
11/2015,670433248821026816,https://twitter.com/dog_rates/status/670433248821026816/photo/1,122,345,this is sam. he's trying to escape the inordinate monotony of conforming to everyday status quo. 10/10 https://t.co/pxncdz8qzk,10.0,10,Sam,https://pbs.twimg.com/media/CU3be0SWEAEqb7I.jpg,giant_schnauzer,
11/2015,670428280563085312,https://twitter.com/dog_rates/status/670428280563085312/photo/1,694,1484,this is willy. he's millennial af. 11/10 https://t.co/fm1svvlsad,11.0,10,Willy,https://pbs.twimg.com/media/CU3W9ELWEAEdUA0.jpg,chow,
11/2015,670427002554466305,https://twitter.com/dog_rates/status/670427002554466305/photo/1,179,551,this is a deciduous trimester mix named spork. only 1 ear works. no seat belt. incredibly reckless. 9/10 still cute https://t.co/ctujolhido,9.0,10,spork,https://pbs.twimg.com/media/CU3VzVwWwAAAsst.jpg,toy_terrier,
11/2015,670421925039075328,https://twitter.com/dog_rates/status/670421925039075328/photo/1,709,1415,meet herb. 12/10 https://t.co/tlryyvcci3,12.0,10,Herb,https://pbs.twimg.com/media/CU3RLqfW4AE0pbA.jpg,Chihuahua,
11/2015,670411370698022913,https://twitter.com/dog_rates/status/670411370698022913/photo/1,991,2176,meet scooter. he's ready for his first day of middle school. remarkable tongue. 12/10 https://t.co/1djfhmfbqn,12.0,10,Scooter,https://pbs.twimg.com/media/CU3HlZtW4AAezbt.jpg,Maltese_dog,
11/2015,670403879788544000,https://twitter.com/dog_rates/status/670403879788544000/photo/1,173,460,this is nigel. he accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup https://t.co/vsd1twfk1i,10.0,10,Nigel,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,pug,
11/2015,670385711116361728,https://twitter.com/dog_rates/status/670385711116361728/photo/1,234,593,meet larry. he's a panoramic benzoate. can shoot lasers out of his eyes. very neat. stuck in that position tho. 8/10 https://t.co/mazx8mpf0s,8.0,10,Larry,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,whippet,
11/2015,670374371102445568,https://twitter.com/dog_rates/status/670374371102445568/photo/1,295,785,meet daisy. she's rebellious. full of teen angst. thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgyzp94k,12.0,10,Daisy,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,English_springer,
11/2015,670338931251150849,https://twitter.com/dog_rates/status/670338931251150849/photo/1,122,451,this is butters. he's not ready for thanksgiving to be over. 10/10 poor butters https://t.co/itc578ydmy,10.0,10,Butters,https://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg,cairn,
11/2015,670319130621435904,https://twitter.com/dog_rates/status/670319130621435904/photo/1,1359,4110,"at dawn...
we ride

11/10 https://t.co/qnfo7heqga",11.0,10,,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,Irish_terrier,
11/2015,670303360680108032,https://twitter.com/dog_rates/status/670303360680108032/photo/1,151,452,this is a speckled cauliflower yosemite named hemry. he's terrified of intruder dog. not one bit comfortable. 9/10 https://t.co/yv3qgjh8in,9.0,10,hemry,https://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg,Shetland_sheepdog,
11/2015,670290420111441920,https://twitter.com/dog_rates/status/670290420111441920/photo/1,315,750,this is sandra. she's going skydiving. nice adidas sandals. stellar house plant. 11/10 https://t.co/orbkaq9kyf,11.0,10,Sandra,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,Chihuahua,
11/2015,670093938074779648,https://twitter.com/dog_rates/status/670093938074779648/photo/1,365,1106,this is wally. he's a flaccid mitochondria. going on vacation. bag definitely full of treats. great hat. 9/10 https://t.co/vys9ivzhy9,9.0,10,Wally,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,toy_poodle,
11/2015,670086499208155136,https://twitter.com/dog_rates/status/670086499208155136/photo/1,275,740,"""hi yes this is dog. i can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 https://t.co/duqxatw27f",10.0,10,,https://pbs.twimg.com/media/CUygHhFXAAAwNXv.jpg,German_short-haired_pointer,
11/2015,670073503555706880,https://twitter.com/dog_rates/status/670073503555706880/photo/1,874,1674,meet winston. he wants to be a power drill. very focused. 10/10 i believe in you winston https://t.co/exgrzt9o88,10.0,10,Winston,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,malamute,
11/2015,670061506722140161,https://twitter.com/dog_rates/status/670061506722140161/photo/1,373,822,"this is liam. he has a particular set of skills. he will look for you, he will find you, and he will kill you. 11/10 https://t.co/uqmfkv1vjn",11.0,10,Liam,https://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg,Italian_greyhound,
11/2015,670046952931721218,https://twitter.com/dog_rates/status/670046952931721218/photo/1,191,684,this is ben &amp; carson. it's impossible for them to tilt their heads in the same direction. cheeky wink by ben. 11/10s https://t.co/465sibdvzu,11.0,10,Ben,https://pbs.twimg.com/media/CUx8JSEXIAU6zPp.jpg,Blenheim_spaniel,
11/2015,670040295598354432,https://twitter.com/dog_rates/status/670040295598354432/photo/1,118,801,😂😂😂 10/10 for the dog and the owner https://t.co/5iyf0ci0ek,10.0,10,,https://pbs.twimg.com/media/CUx2F6lVEAAvFev.jpg,borzoi,
11/2015,670003130994700288,https://twitter.com/dog_rates/status/670003130994700288/photo/1,100,352,this is raphael. he is a baskerville conquistador. entertains at all the gatherings. 10/10 simply magnificent https://t.co/3ntykjmtht,10.0,10,Raphael,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg,beagle,
11/2015,669993076832759809,https://twitter.com/dog_rates/status/669993076832759809/photo/1,92,344,this is zoey. her dreams of becoming a hippo ballerina don't look promising. 9/10 it'll be ok puppers https://t.co/kr1fqy4nkk,9.0,10,Zoey,https://pbs.twimg.com/media/CUxLJO8U8AAu6Zu.jpg,toy_poodle,pupper
11/2015,669970042633789440,https://twitter.com/dog_rates/status/669970042633789440/photo/1,65,317,this is julio. he was one of the original ringling bros. exceptional balance. very alert. ready for anything. 10/10 https://t.co/aeurgo9qs8,10.0,10,Julio,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,miniature_pinscher,
11/2015,669942763794931712,https://twitter.com/dog_rates/status/669942763794931712/photo/1,183,536,this is andru. he made his very own lacrosse stick. much dedication. big dreams. tongue slip. 11/10 go get em andru https://t.co/1vjoy3oj1f,11.0,10,Andru,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,vizsla,
11/2015,669926384437997569,https://twitter.com/dog_rates/status/669926384437997569/photo/1,115,400,i've never seen a dog so genuinely happy about a tennis ball. 12/10 s'cute https://t.co/9ryy2nthdw,12.0,10,,https://pbs.twimg.com/media/CUwOfnDWcAIXryP.jpg,Pomeranian,
11/2015,669753178989142016,https://twitter.com/dog_rates/status/669753178989142016/photo/1,431,858,meet chester. he just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours https://t.co/63jh1tyza5,10.0,10,Chester,https://pbs.twimg.com/media/CUtw9SAVEAAtFUN.jpg,Pembroke,
11/2015,669683899023405056,https://twitter.com/dog_rates/status/669683899023405056/photo/1,119,412,this is kloey. her mother was a unicorn. 10/10 https://t.co/nvkjrydosa,10.0,10,Kloey,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,Pomeranian,
11/2015,669680153564442624,https://twitter.com/dog_rates/status/669680153564442624/photo/1,311,712,this is shawwn. he's a turkish gangrene robitussin. spectacular tongue. cranks out push-ups. 8/10 #nodaysoff #swole https://t.co/iqfzknulxx,8.0,10,Shawwn,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,dalmatian,
11/2015,669625907762618368,https://twitter.com/dog_rates/status/669625907762618368/photo/1,1963,3769,this is penny. she's having fun and being safe. 12/10 very responsible pup https://t.co/eqeww67ou7,12.0,10,Penny,https://pbs.twimg.com/media/CUr9NjgU8AEpf5w.jpg,golden_retriever,
11/2015,669603084620980224,https://twitter.com/dog_rates/status/669603084620980224/photo/1,401,1006,"very human-like. cute overbite smile *finger to earpiece* i'm being told that the dog is actually on the right
10/10 https://t.co/msibwu4yys",10.0,10,,https://pbs.twimg.com/media/CUroc7QW4AATIff.jpg,Maltese_dog,
11/2015,669597912108789760,https://twitter.com/dog_rates/status/669597912108789760/photo/1,163,550,this is skye. he is a bretwaldian altostratus. not amused at all. just saved small dog from avalanche. 10/10 hero af https://t.co/xmcvma01ff,10.0,10,Skye,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,Eskimo_dog,
11/2015,669573570759163904,https://twitter.com/dog_rates/status/669573570759163904/photo/1,156,467,this is linda. she just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/upffyha1id,10.0,10,Linda,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,West_Highland_white_terrier,
11/2015,669567591774625800,https://twitter.com/dog_rates/status/669567591774625800/photo/1,61,248,meet kollin. he's a parakeetian badminton from denmark. great artist. taking break from research. loves wicker 9/10 https://t.co/xplb3eoxix,9.0,10,Kollin,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,Chihuahua,
11/2015,669564461267722241,https://twitter.com/dog_rates/status/669564461267722241/photo/1,133,413,this is a coriander baton rouge named alfredo. loves to cuddle with smaller well-dressed dog. 10/10 would hug lots https://t.co/ecrdwoukcl,10.0,10,alfredo,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,toy_poodle,
11/2015,669393256313184256,https://twitter.com/dog_rates/status/669393256313184256/photo/1,83,383,meet ronduh. she's a finnish checkered blitzkrieg. ears look fake. shoes on point. 10/10 would pet extra well https://t.co/juktj5qiad,10.0,10,Ronduh,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,cocker_spaniel,
11/2015,669375718304980992,https://twitter.com/dog_rates/status/669375718304980992/photo/1,792,1425,this is billl. he's trying to be a ghost but he's not very good at it. 6/10 c'mon billl https://t.co/ero0xfdgty,6.0,10,Billl,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,Airedale,
11/2015,669371483794317312,https://twitter.com/dog_rates/status/669371483794317312/photo/1,196,524,this is oliviér. he's a baptist hindquarter. also smooth af with the babes. 10/10 i'd totally get in a car with him https://t.co/fj4c170cxk,10.0,10,Oliviér,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,Brabancon_griffon,
11/2015,669367896104181761,https://twitter.com/dog_rates/status/669367896104181761/photo/1,172,485,this is chip. chip's pretending to be choked. 10/10 lol classic chip https://t.co/yob0sm1aap,10.0,10,Chip,https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg,basset,
11/2015,669363888236994561,https://twitter.com/dog_rates/status/669363888236994561/photo/1,252,669,here we have a gingivitis pumpernickel named zeus. unmatched tennis ball capacity. 10/10 would highly recommend https://t.co/jpkd7hhx7m,10.0,10,,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,golden_retriever,
11/2015,669359674819481600,https://twitter.com/dog_rates/status/669359674819481600/photo/1,134,390,meet saydee. she's a rochester  ecclesiastical. jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/eh2v0ayjbi,11.0,10,Saydee,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,Labrador_retriever,
11/2015,669354382627049472,https://twitter.com/dog_rates/status/669354382627049472/photo/1,1390,2889,meet dug. dug fucken loves peaches. 8/10 https://t.co/jta1tg21xx,8.0,10,Dug,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,Chihuahua,
11/2015,669353438988365824,https://twitter.com/dog_rates/status/669353438988365824/photo/1,281,687,this is tessa. she is also very pleased after finally meeting her biological father. 10/10 https://t.co/qds1acqppv,10.0,10,Tessa,https://pbs.twimg.com/media/CUoFZTyW4AE70iD.jpg,Pembroke,
11/2015,669328503091937280,https://twitter.com/dog_rates/status/669328503091937280/photo/1,452,1081,this is kirk. he just saw a bacon wrapped tennis ball and literally died. so sad. 12/10 rip kirk https://t.co/0twoigv5jp,12.0,10,Kirk,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,Siberian_husky,
11/2015,669327207240699904,https://twitter.com/dog_rates/status/669327207240699904/photo/1,127,610,just got home from college. dis my dog. she does all my homework. big red turd in background. 13/10 no bias at all https://t.co/6wgfp9cuj6,13.0,10,,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,golden_retriever,
11/2015,669324657376567296,https://twitter.com/dog_rates/status/669324657376567296/photo/1,223,525,meet ralf. he's a miniature buick dicaprio. can float (whoa). loves to beach. snazzy green vest. 11/10 i'd hug ralf https://t.co/r5z6jbtdhc,11.0,10,Ralf,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,Cardigan,
11/2015,669216679721873412,https://twitter.com/dog_rates/status/669216679721873412/photo/1,422,958,this is clarq. he's a golden quetzalcoatl. clarq enjoys eating his own foot. damn it clarq. 8/10 would pet firmly https://t.co/d8ybynarwz,8.0,10,Clarq,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,golden_retriever,
11/2015,669203728096960512,https://twitter.com/dog_rates/status/669203728096960512/photo/1,522,1074,this is samsom. he is sexually confused. really wants to be a triceratops. 9/10 just a great guy https://t.co/hpoce45si3,9.0,10,Samsom,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,pug,
11/2015,669037058363662336,https://twitter.com/dog_rates/status/669037058363662336/photo/1,336,698,"here we have pancho and peaches. pancho is a condoleezza gryffindor, and peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/lh1bsjrwpp",10.0,10,,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,Chihuahua,
11/2015,669006782128353280,https://twitter.com/dog_rates/status/669006782128353280/photo/1,269,610,this is tucker. he is 100% ready for the sports. 12/10 i would watch anything with him https://t.co/k0ddvuwtcu,12.0,10,Tucker,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,Chihuahua,
11/2015,669000397445533696,https://twitter.com/dog_rates/status/669000397445533696/photo/1,6965,22118,meet terrance. he's being yelled at because he stapled the wrong stuff together. 11/10 hang in there terrance https://t.co/ixcuuycbdd,11.0,10,Terrance,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,Pembroke,
